,age,avg_order_value,total_orders,last_purchase,is_fraudulent,email_open_rate,loyalty_score,churn_risk,customer_tenure_days,preferred_category_Electronics,preferred_category_Fashion,preferred_category_Home,preferred_category_Sports,country_Brazil,country_Canada,country_China,country_France,country_Germany,country_India,country_Japan,country_UK,country_USA,gender_Male,gender_Other
3065,31,60.36,5,331,0,88.2,17,0.63,1448,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3066,73,61.81,13,48,1,83.5,54,0.67,1710,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3067,45,195.85,7,303,0,9.2,15,0.25,670,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3068,28,93.19,6,54,1,50.95,48,0.22,1507,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3069,56,91.67,12,335,0,20.3,95,0.36,1465,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3070,42,116.37,6,66,0,65.1,46,0.09,202,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3071,38,70.52,13,114,0,42.8,49,0.31,1049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3072,27,103.53,4,111,0,63.6,36,0.24,1413,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3073,60,56.07,9,158,0,42.9,14,0.49,373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3074,32,43.79,9,106,0,90.8,91,0.54,484,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3075,36,85.86,12,25,0,2.5,3,0.16,204,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3076,65,154.98,9,109,0,19.2,6,0.36,848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3077,39,108.98,13,65,0,83.3,91,0.28,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,38,217.61,13,204,0,73.7,22,0.56,307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3079,77,92.24,8,100,0,18.6,22,0.13,1817,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3080,69,17.92,9,205,0,12.1,36,0.25,1187,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3081,61,73.03,6,0,0,31.1,96,0.12,1562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3082,49,93.19,18,223,0,48.2,91,0.31,952,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3083,67,122.23,11,69,0,4.7,71,0.35,923,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3084,40,67.13,12,149,0,84.6,50,0.14,1507,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3085,30,84.84,7,214,0,52.1,76,0.34,296,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3086,22,203.87,5,309,0,91.9,80,0.21,785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,21,114.57,9,141,0,32.6,69,0.01,199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3088,45,59.38,11,13,0,4.9,35,0.07,313,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3089,31,121.41,12,198,0,87.1,9,0.06,1006,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3090,25,152.4,9,18,0,15.0,29,0.14,389,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3091,26,58.39,16,314,0,50.95,27,0.5,1356,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3092,74,135.09,10,149,0,46.4,57,0.09,1141,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3093,68,79.35,11,261,0,49.2,96,0.17,907,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3094,52,59.65,7,318,0,2.3,74,0.34,1306,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3095,54,99.23,8,332,0,52.7,89,0.26,976,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3096,38,48.18,10,73,0,7.7,59,0.53,376,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3097,75,133.54,11,350,0,32.7,42,0.29,395,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3098,35,51.15,11,265,0,97.5,53,0.58,384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099,50,178.49,8,292,0,28.0,38,0.09,618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3100,25,107.34,6,144,0,81.3,89,0.04,374,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3101,68,181.38,10,132,0,51.0,4,0.18,1070,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3102,66,71.99,11,147,0,20.2,52,0.43,324,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3103,34,67.49,8,78,0,72.2,44,0.19,890,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3104,60,144.4,8,308,0,55.5,23,0.31,1739,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3105,48,72.66,9,214,0,53.3,74,0.08,789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3106,51,81.89,9,32,0,3.0,70,0.31,1573,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3107,23,93.19,8,193,0,33.4,77,0.16,1429,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3108,39,23.37,8,177,0,73.5,95,0.12,596,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3109,31,246.62,7,287,0,79.6,69,0.04,1631,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3110,20,122.02,11,334,0,81.5,60,0.38,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3111,29,160.01,14,200,0,3.7,4,0.66,578,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3112,53,107.88,12,2,0,16.3,3,0.37,848,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3113,29,111.49,10,52,0,98.6,94,0.07,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3114,62,94.84,9,257,0,15.5,23,0.15,1439,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3115,19,33.48,9,120,0,50.95,37,0.23,648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3116,19,93.19,14,149,0,80.3,18,0.27,1061,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3117,32,109.08,8,152,0,39.3,99,0.7,1723,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3118,40,36.0,11,216,0,11.6,5,0.03,1248,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3119,46,140.16,9,134,0,12.5,41,0.11,974,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3120,34,230.58,9,255,0,8.4,92,0.37,1067,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3121,49,112.29,9,61,0,18.1,38,0.14,593,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3122,24,235.86,5,286,0,49.7,47,0.21,1396,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3123,47,93.19,12,62,0,1.5,82,0.43,846,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3124,45,132.7,9,292,0,11.7,72,0.16,429,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3125,31,180.89,15,67,0,50.95,12,0.28,418,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3126,61,85.37,11,224,0,87.7,30,0.15,1134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3127,47,35.21,9,334,0,83.3,86,0.08,598,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3128,34,181.17,13,136,0,70.6,6,0.22,65,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3129,49,93.19,11,45,0,66.2,61,0.28,1762,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3130,63,50.56,7,94,0,27.6,94,0.19,1027,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3131,23,54.64,14,289,0,33.5,72,0.54,1099,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3132,68,99.7,9,363,0,23.6,64,0.1,27,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3133,41,481.9,13,246,0,98.0,93,0.17,1489,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
3134,23,55.57,14,315,0,63.4,95,0.11,857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3135,44,131.88,11,291,0,96.6,69,0.05,588,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3136,35,55.59,10,213,0,27.2,11,0.03,291,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3137,41,93.19,12,255,0,62.1,62,0.4,513,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3138,54,45.92,4,47,0,75.9,17,0.47,20,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3139,73,78.63,9,92,0,9.5,77,0.33,1538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3140,41,220.7,6,5,0,66.7,20,0.12,1036,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3141,55,124.4,19,192,0,16.9,95,0.3,164,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3142,51,14.16,7,102,0,32.8,26,0.18,1262,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3143,57,165.63,11,73,0,50.95,92,0.63,1655,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3144,64,150.88,10,73,0,44.0,59,0.17,1744,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3145,32,56.28,12,112,0,92.1,25,0.06,1422,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3146,28,83.1,17,151,0,24.1,18,0.26,625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3147,39,44.01,9,262,0,15.4,96,0.19,908,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3148,71,122.73,5,85,0,33.7,29,0.56,1653,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3149,41,90.05,12,57,0,85.2,67,0.41,732,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3150,18,33.17,7,148,0,84.7,35,0.26,1187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3151,35,122.73,7,213,0,36.9,15,0.32,780,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3152,61,46.6,11,299,1,81.0,51,0.34,1590,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3153,29,119.14,13,280,0,7.8,3,0.12,137,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3154,74,73.71,12,94,0,0.8,21,0.19,292,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3155,60,54.87,13,207,0,86.5,61,0.05,1162,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3156,45,29.36,9,142,0,87.4,3,0.64,963,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3157,57,14.79,5,82,0,14.3,53,0.14,698,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3158,77,73.47,13,51,0,29.8,35,0.42,43,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3159,24,197.2,8,16,0,85.1,50,0.37,1435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3160,40,69.92,10,217,0,8.4,8,0.62,923,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3161,38,138.36,8,227,0,86.3,48,0.22,116,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3162,51,93.19,11,291,0,57.5,3,0.29,144,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3163,28,214.95,8,200,0,65.7,54,0.4,771,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3164,39,69.45,8,81,0,59.5,75,0.34,1471,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3165,59,251.29,17,127,0,58.3,2,0.27,1308,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3166,52,109.53,6,79,0,50.95,33,0.56,617,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3167,69,90.65,13,188,0,23.6,72,0.11,173,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3168,46,93.19,10,155,0,58.0,12,0.18,1041,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3169,59,147.25,10,315,0,40.1,19,0.41,1376,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3170,45,106.72,9,159,0,54.1,18,0.3,1489,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3171,76,64.03,14,241,0,50.95,50,0.12,495,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3172,35,177.36,13,313,0,46.4,85,0.62,1470,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3173,31,92.52,12,81,0,50.95,22,0.33,262,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3174,35,107.47,6,43,0,3.8,30,0.58,1219,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3175,45,33.11,10,161,0,95.1,82,0.23,1391,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3176,41,83.37,9,220,0,72.3,6,0.32,707,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3177,25,53.37,10,148,0,49.8,1,0.32,188,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3178,59,40.61,10,123,0,55.1,9,0.15,407,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3179,71,79.22,14,0,0,51.1,52,0.27,146,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3180,62,179.32,19,182,0,89.9,80,0.3,1321,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3181,70,86.8,12,207,0,77.4,29,0.58,1649,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3182,25,213.05,12,96,0,32.5,62,0.34,274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3183,21,27.06,9,20,0,21.8,29,0.21,1088,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3184,44,30.39,13,354,0,6.7,5,0.12,558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3185,53,140.68,8,222,0,14.8,83,0.18,118,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3186,22,207.69,7,47,0,49.0,22,0.34,273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3187,50,24.74,9,31,0,20.3,49,0.23,914,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3188,66,75.52,11,287,0,31.2,8,0.19,658,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3189,51,209.81,8,129,0,13.3,82,0.23,1266,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3190,47,34.59,6,277,0,92.3,78,0.17,657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3191,25,52.6,7,244,1,3.4,68,0.23,1246,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3192,56,122.53,11,51,0,35.2,40,0.07,1025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3193,64,99.89,10,208,0,25.8,91,0.34,1638,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3194,43,40.65,17,351,0,0.8,24,0.46,782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3195,74,16.17,9,229,1,92.9,94,0.43,865,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3196,54,99.15,11,185,1,31.4,76,0.26,68,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3197,51,26.38,8,161,0,50.2,13,0.39,1253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3198,24,173.01,9,198,0,58.3,50,0.35,1475,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3199,57,58.53,8,278,0,61.0,45,0.19,638,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3200,45,111.64,9,32,0,46.0,4,0.16,389,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3201,56,131.64,13,18,0,59.4,90,0.28,1115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3202,79,176.45,5,120,0,75.2,63,0.13,1630,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3203,56,167.94,9,68,0,95.2,65,0.62,1174,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3204,45,63.92,16,292,0,50.95,27,0.31,552,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3205,31,102.91,8,214,0,46.2,87,0.42,1641,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3206,70,361.66,9,122,0,44.5,63,0.15,726,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3207,67,291.08,10,279,0,71.0,11,0.59,166,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3208,55,154.08,13,53,0,50.95,42,0.25,1498,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3209,21,154.33,6,20,0,42.0,85,0.11,109,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3210,59,53.37,8,96,0,33.6,86,0.76,1179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3211,35,92.36,8,345,0,99.3,92,0.44,263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3212,61,137.99,8,137,0,76.7,38,0.12,520,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3213,65,77.94,9,41,0,20.7,70,0.11,908,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3214,42,50.14,11,245,0,29.2,89,0.05,533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,24,228.63,12,27,0,89.4,62,0.3,668,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3216,55,328.61,7,57,0,66.1,4,0.1,1540,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3217,45,119.59,13,126,0,50.95,34,0.41,1562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3218,22,121.61,5,262,0,36.4,26,0.25,695,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3219,20,106.48,10,143,0,37.9,54,0.26,793,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3220,61,191.86,18,92,0,18.6,27,0.54,48,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3221,48,31.74,6,34,0,51.1,39,0.48,929,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3222,64,61.12,3,91,0,76.6,85,0.51,1108,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3223,59,135.16,11,262,0,56.4,21,0.5,1190,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3224,75,84.86,14,13,0,65.6,54,0.31,888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3225,37,131.87,9,314,0,59.5,56,0.38,857,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3226,36,44.25,13,317,0,5.9,93,0.16,425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3227,65,134.32,9,201,0,18.8,98,0.2,227,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3228,77,126.79,16,321,0,35.0,63,0.15,1010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3229,28,99.81,12,277,0,88.9,91,0.11,1295,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3230,57,56.19,9,143,0,34.9,42,0.12,228,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3231,20,143.88,9,354,0,32.7,26,0.51,1028,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3232,40,58.57,8,298,0,8.1,69,0.35,1619,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3233,24,73.72,8,352,0,97.2,20,0.24,967,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3234,40,133.53,11,353,0,77.9,72,0.44,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3235,78,93.19,15,244,0,76.6,82,0.64,554,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3236,24,48.37,8,11,0,38.4,53,0.28,803,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3237,63,24.21,9,70,0,7.8,69,0.49,624,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3238,51,84.81,11,183,0,26.4,68,0.21,1191,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3239,59,112.61,10,103,0,85.3,5,0.62,1401,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3240,36,66.38,6,10,0,18.0,16,0.14,1640,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3241,75,143.7,12,207,0,89.4,9,0.07,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,26,105.87,15,224,0,53.6,25,0.53,892,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3243,65,54.24,8,316,0,71.5,57,0.45,843,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3244,68,125.62,9,272,0,45.4,38,0.1,1599,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3245,35,457.22,19,53,0,93.2,8,0.36,316,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3246,58,149.08,13,172,0,24.0,65,0.62,1292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3247,65,42.16,9,246,0,50.95,31,0.23,1332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3248,62,50.87,6,152,0,6.9,33,0.15,1693,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3249,59,86.97,7,105,0,48.0,55,0.17,852,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3250,42,21.18,14,158,0,97.3,69,0.13,1312,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3251,69,99.21,11,105,0,8.8,82,0.21,941,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3252,31,84.56,11,192,0,50.7,36,0.41,312,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3253,61,40.34,18,294,0,60.2,84,0.52,1082,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3254,42,93.19,14,275,0,93.2,24,0.33,935,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3255,36,76.26,8,72,0,29.7,61,0.09,1188,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3256,56,19.45,8,42,0,50.3,83,0.29,532,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3257,72,60.33,12,193,0,98.7,28,0.06,837,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3258,32,56.72,11,128,0,76.9,60,0.48,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,33,84.46,6,310,0,81.0,94,0.2,1432,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3260,44,178.36,14,107,0,78.1,79,0.41,720,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3261,57,106.69,13,102,0,51.5,73,0.55,1186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3262,27,34.63,12,132,0,43.4,39,0.32,1316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3263,21,61.84,9,249,0,25.5,31,0.11,1627,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3264,68,86.36,13,269,0,46.6,1,0.61,1486,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3265,36,100.44,9,102,0,2.1,13,0.06,593,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3266,45,130.42,11,295,0,9.7,66,0.03,1756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3267,38,118.3,8,237,0,28.7,42,0.27,788,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3268,76,118.65,14,107,0,33.4,37,0.21,1703,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3269,64,107.61,8,136,0,70.8,57,0.32,199,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3270,31,109.43,11,297,0,17.2,35,0.05,249,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3271,50,116.54,11,288,0,79.6,37,0.56,1791,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3272,65,48.12,15,24,0,80.1,75,0.33,339,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3273,27,50.08,8,117,0,58.7,82,0.41,212,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3274,36,190.89,12,229,1,49.1,20,0.31,314,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3275,47,106.76,12,333,0,46.7,66,0.26,533,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3276,39,121.71,12,255,0,42.1,88,0.31,1815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3277,20,69.22,9,8,0,8.9,80,0.13,1824,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3278,54,212.48,11,118,0,65.5,23,0.34,304,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3279,58,83.63,9,118,0,50.95,55,0.22,1023,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3280,35,171.11,6,90,0,1.6,57,0.13,722,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3281,28,107.46,10,171,0,20.3,50,0.2,641,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3282,65,44.29,8,210,0,43.6,38,0.68,408,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3283,19,134.15,12,313,0,90.1,47,0.06,506,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3284,29,87.09,9,115,0,99.0,93,0.07,1484,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3285,71,50.93,5,287,0,75.1,30,0.45,994,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3286,23,153.03,7,21,0,74.9,68,0.48,878,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3287,60,44.13,8,348,0,41.5,93,0.2,1451,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3288,76,123.2,5,54,0,57.1,43,0.06,764,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3289,57,204.46,5,107,0,23.3,27,0.56,1765,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3290,61,108.66,12,76,0,73.8,97,0.45,1733,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3291,46,156.09,8,60,0,6.0,82,0.52,1011,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3292,76,169.33,13,121,0,41.7,64,0.31,402,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3293,47,231.27,4,91,0,83.1,6,0.68,812,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3294,19,57.08,7,322,0,98.0,96,0.39,1629,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3295,26,183.88,7,221,0,69.7,31,0.48,634,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3296,64,121.96,5,129,0,50.95,76,0.14,803,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3297,19,95.08,12,247,0,57.1,87,0.38,502,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3298,46,46.73,8,120,0,56.1,29,0.52,201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3299,50,89.61,9,200,0,50.95,3,0.31,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,27,161.36,13,160,0,84.0,97,0.29,475,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3301,51,110.98,9,249,0,4.9,92,0.21,555,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3302,61,99.31,9,217,0,22.0,82,0.49,516,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3303,72,97.27,8,62,0,84.2,86,0.06,729,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3304,25,86.23,17,216,0,97.2,20,0.19,949,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3305,54,117.32,8,340,0,29.5,80,0.11,1794,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
